Transaction_ID,Date,Account_Code,Account_Description,Debit,Credit,Balance,Document_Number,Posting_Period
TXN000841,2024-06-29,530000,Utilities Expense,17993.07,0.0,17993.07,DOC4008,2024-06
TXN000842,2024-09-13,510000,Salaries and Wages,9660.49,0.0,9660.49,DOC4699,2024-09
TXN000843,2024-11-10,300000,Common Stock,0.0,11120.55,-11120.55,DOC5200,2024-11
TXN000844,2024-07-11,140000,"Property, Plant & Equipment",8843.57,0.0,8843.57,DOC2772,2024-07
TXN000845,2024-08-08,230000,Long-term Debt,0.0,21625.89,-21625.89,DOC8423,2024-08
TXN000846,2024-11-07,310000,Retained Earnings,0.0,29046.43,-29046.43,DOC7242,2024-11
TXN000847,2024-10-08,320000,Other Equity,0.0,41999.02,-41999.02,DOC2132,2024-10
TXN000848,2024-10-29,210000,Accrued Liabilities,0.0,45197.5,-45197.5,DOC7297,2024-10
TXN000849,2024-05-12,220000,Short-term Debt,0.0,21030.45,-21030.45,DOC3179,2024-05
TXN000850,2024-03-24,300000,Common Stock,0.0,24927.24,-24927.24,DOC4180,2024-03
TXN000851,2024-02-10,220000,Short-term Debt,0.0,14855.16,-14855.16,DOC1614,2024-02
TXN000852,2024-11-19,410000,Service Revenue,0.0,14832.57,-14832.57,DOC3468,2024-11
TXN000853,2024-07-13,100000,Cash and Cash Equivalents,4843.15,0.0,4843.15,DOC4607,2024-07
TXN000854,2024-01-04,300000,Common Stock,0.0,7664.59,-7664.59,DOC9120,2024-01
TXN000855,2024-06-29,500000,Cost of Goods Sold,14195.37,0.0,14195.37,DOC1278,2024-06
TXN000856,2024-03-09,400000,Sales Revenue,0.0,19652.02,-19652.02,DOC5276,2024-03
TXN000857,2024-11-08,230000,Long-term Debt,0.0,29562.51,-29562.51,DOC9891,2024-11
TXN000858,2024-12-22,200000,Accounts Payable,0.0,36184.1,-36184.1,DOC7534,2024-12
TXN000859,2024-03-25,210000,Accrued Liabilities,0.0,15266.73,-15266.73,DOC6634,2024-03
TXN000860,2024-12-07,520000,Rent Expense,36494.31,0.0,36494.31,DOC4109,2024-12
TXN000861,2024-08-26,520000,Rent Expense,20855.6,0.0,20855.6,DOC7028,2024-08
TXN000862,2024-01-30,510000,Salaries and Wages,16332.23,0.0,16332.23,DOC7680,2024-01
TXN000863,2024-07-24,430000,Other Income,0.0,6355.29,-6355.29,DOC5591,2024-07
TXN000864,2024-08-15,420000,Interest Income,0.0,49244.43,-49244.43,DOC6141,2024-08
TXN000865,2024-11-05,540000,Marketing Expense,29572.83,0.0,29572.83,DOC9463,2024-11
TXN000866,2024-07-20,300000,Common Stock,0.0,1131.5,-1131.5,DOC9712,2024-07
TXN000867,2024-05-18,500000,Cost of Goods Sold,31458.86,0.0,31458.86,DOC3832,2024-05
TXN000868,2024-02-17,130000,Prepaid Expenses,14898.34,0.0,14898.34,DOC1152,2024-02
TXN000869,2024-12-22,540000,Marketing Expense,5215.55,0.0,5215.55,DOC6310,2024-12
TXN000870,2024-10-18,520000,Rent Expense,48623.76,0.0,48623.76,DOC8361,2024-10
TXN000871,2024-09-27,220000,Short-term Debt,0.0,35744.9,-35744.9,DOC2914,2024-09
TXN000872,2024-01-01,200000,Accounts Payable,0.0,6189.32,-6189.32,DOC1166,2024-01
TXN000873,2024-09-07,500000,Cost of Goods Sold,2689.58,0.0,2689.58,DOC3120,2024-09
TXN000874,2024-03-10,400000,Sales Revenue,0.0,16846.96,-16846.96,DOC3292,2024-03
TXN000875,2024-12-02,120000,Inventory,35088.38,0.0,35088.38,DOC2903,2024-12
TXN000876,2024-04-18,420000,Interest Income,0.0,47359.82,-47359.82,DOC5160,2024-04
TXN000877,2024-09-27,500000,Cost of Goods Sold,25382.97,0.0,25382.97,DOC2151,2024-09
TXN000878,2024-12-04,130000,Prepaid Expenses,39130.35,0.0,39130.35,DOC4490,2024-12
TXN000879,2024-03-18,220000,Short-term Debt,0.0,35214.62,-35214.62,DOC2293,2024-03
TXN000880,2024-07-07,110000,Accounts Receivable,4965.96,0.0,4965.96,DOC7871,2024-07
TXN000881,2024-06-16,520000,Rent Expense,2678.27,0.0,2678.27,DOC3240,2024-06
TXN000882,2024-10-09,140000,"Property, Plant & Equipment",24164.99,0.0,24164.99,DOC1999,2024-10
TXN000883,2024-08-27,400000,Sales Revenue,0.0,40020.17,-40020.17,DOC9850,2024-08
TXN000884,2024-03-20,320000,Other Equity,0.0,6672.58,-6672.58,DOC2481,2024-03
TXN000885,2024-04-04,530000,Utilities Expense,15558.41,0.0,15558.41,DOC4093,2024-04
TXN000886,2024-11-08,520000,Rent Expense,39854.4,0.0,39854.4,DOC4277,2024-11
TXN000887,2024-04-23,120000,Inventory,41658.24,0.0,41658.24,DOC5690,2024-04
TXN000888,2024-07-28,520000,Rent Expense,12450.75,0.0,12450.75,DOC8291,2024-07
TXN000889,2024-04-22,100000,Cash and Cash Equivalents,1087.8,0.0,1087.8,DOC1139,2024-04
TXN000890,2024-04-06,500000,Cost of Goods Sold,21583.96,0.0,21583.96,DOC7043,2024-04
TXN000891,2024-03-09,410000,Service Revenue,0.0,3510.82,-3510.82,DOC4104,2024-03
TXN000892,2024-01-19,510000,Salaries and Wages,33909.29,0.0,33909.29,DOC9058,2024-01
TXN000893,2024-02-16,110000,Accounts Receivable,19133.91,0.0,19133.91,DOC7432,2024-02
TXN000894,2024-03-24,400000,Sales Revenue,0.0,33606.81,-33606.81,DOC7358,2024-03
TXN000895,2024-05-07,520000,Rent Expense,37571.9,0.0,37571.9,DOC5855,2024-05
TXN000896,2024-01-29,530000,Utilities Expense,16330.17,0.0,16330.17,DOC3761,2024-01
TXN000897,2024-02-26,230000,Long-term Debt,0.0,672.88,-672.88,DOC6693,2024-02
TXN000898,2024-01-17,300000,Common Stock,0.0,5245.76,-5245.76,DOC8737,2024-01
TXN000899,2024-11-13,140000,"Property, Plant & Equipment",27819.22,0.0,27819.22,DOC4802,2024-11
TXN000900,2024-07-22,500000,Cost of Goods Sold,3794.71,0.0,3794.71,DOC7241,2024-07
TXN000901,2024-07-26,120000,Inventory,31571.95,0.0,31571.95,DOC7309,2024-07
TXN000902,2024-10-21,310000,Retained Earnings,0.0,8688.32,-8688.32,DOC2518,2024-10
TXN000903,2024-01-20,200000,Accounts Payable,0.0,14934.81,-14934.81,DOC3195,2024-01
TXN000904,2024-03-24,320000,Other Equity,0.0,4695.55,-4695.55,DOC3849,2024-03
TXN000905,2024-05-13,120000,Inventory,12619.56,0.0,12619.56,DOC4849,2024-05
TXN000906,2024-12-17,230000,Long-term Debt,0.0,30539.37,-30539.37,DOC5195,2024-12
TXN000907,2024-03-05,110000,Accounts Receivable,5941.6,0.0,5941.6,DOC7409,2024-03
TXN000908,2024-03-19,540000,Marketing Expense,10732.94,0.0,10732.94,DOC3994,2024-03
TXN000909,2024-09-04,430000,Other Income,0.0,29420.53,-29420.53,DOC9801,2024-09
TXN000910,2024-10-10,400000,Sales Revenue,0.0,31411.58,-31411.58,DOC5396,2024-10
TXN000911,2024-01-07,130000,Prepaid Expenses,12729.77,0.0,12729.77,DOC8331,2024-01
TXN000912,2024-05-17,520000,Rent Expense,20011.86,0.0,20011.86,DOC3093,2024-05
TXN000913,2024-10-14,300000,Common Stock,0.0,10811.93,-10811.93,DOC6285,2024-10
TXN000914,2024-11-25,500000,Cost of Goods Sold,515.17,0.0,515.17,DOC3101,2024-11
TXN000915,2024-08-31,510000,Salaries and Wages,37444.38,0.0,37444.38,DOC8294,2024-08
TXN000916,2024-09-27,420000,Interest Income,0.0,40880.89,-40880.89,DOC3426,2024-09
TXN000917,2024-09-04,230000,Long-term Debt,0.0,11535.68,-11535.68,DOC5138,2024-09
TXN000918,2024-06-18,230000,Long-term Debt,0.0,35073.3,-35073.3,DOC9560,2024-06
TXN000919,2024-05-30,540000,Marketing Expense,2595.93,0.0,2595.93,DOC6166,2024-05
TXN000920,2024-03-09,100000,Cash and Cash Equivalents,3949.54,0.0,3949.54,DOC5897,2024-03
TXN000921,2024-07-21,220000,Short-term Debt,0.0,23001.13,-23001.13,DOC4901,2024-07
TXN000922,2024-11-26,100000,Cash and Cash Equivalents,29780.68,0.0,29780.68,DOC2629,2024-11
TXN000923,2024-05-17,430000,Other Income,0.0,44259.72,-44259.72,DOC5370,2024-05
TXN000924,2024-11-14,130000,Prepaid Expenses,27258.27,0.0,27258.27,DOC2993,2024-11
TXN000925,2024-11-16,200000,Accounts Payable,0.0,12742.52,-12742.52,DOC1602,2024-11
TXN000926,2024-09-20,410000,Service Revenue,0.0,3516.09,-3516.09,DOC1489,2024-09
TXN000927,2024-03-13,500000,Cost of Goods Sold,10390.25,0.0,10390.25,DOC8786,2024-03
TXN000928,2024-10-10,210000,Accrued Liabilities,0.0,45771.33,-45771.33,DOC5744,2024-10
TXN000929,2024-02-25,510000,Salaries and Wages,39389.93,0.0,39389.93,DOC3817,2024-02
TXN000930,2024-05-02,310000,Retained Earnings,0.0,35302.5,-35302.5,DOC3041,2024-05
TXN000931,2024-04-23,220000,Short-term Debt,0.0,32501.18,-32501.18,DOC6668,2024-04
TXN000932,2024-04-01,420000,Interest Income,0.0,21027.54,-21027.54,DOC1062,2024-04
TXN000933,2024-07-04,310000,Retained Earnings,0.0,1193.48,-1193.48,DOC7915,2024-07
TXN000934,2024-03-01,210000,Accrued Liabilities,0.0,23529.32,-23529.32,DOC9003,2024-03
TXN000935,2024-05-08,420000,Interest Income,0.0,38245.59,-38245.59,DOC9312,2024-05
TXN000936,2024-04-11,100000,Cash and Cash Equivalents,8058.66,0.0,8058.66,DOC6103,2024-04
TXN000937,2024-07-20,140000,"Property, Plant & Equipment",47132.31,0.0,47132.31,DOC1241,2024-07
TXN000938,2024-04-18,210000,Accrued Liabilities,0.0,41341.76,-41341.76,DOC1802,2024-04
TXN000939,2024-03-09,130000,Prepaid Expenses,497.42,0.0,497.42,DOC3187,2024-03
TXN000940,2024-01-23,300000,Common Stock,0.0,12818.62,-12818.62,DOC1060,2024-01
TXN000941,2024-12-09,530000,Utilities Expense,39485.71,0.0,39485.71,DOC3591,2024-12
TXN000942,2024-02-05,140000,"Property, Plant & Equipment",31647.61,0.0,31647.61,DOC2200,2024-02
TXN000943,2024-11-09,300000,Common Stock,0.0,47061.93,-47061.93,DOC8024,2024-11
TXN000944,2024-11-12,540000,Marketing Expense,19697.26,0.0,19697.26,DOC3594,2024-11
TXN000945,2024-05-29,210000,Accrued Liabilities,0.0,26127.81,-26127.81,DOC1086,2024-05
TXN000946,2024-03-16,500000,Cost of Goods Sold,42952.34,0.0,42952.34,DOC7968,2024-03
TXN000947,2024-10-11,230000,Long-term Debt,0.0,23013.54,-23013.54,DOC3700,2024-10
TXN000948,2024-04-21,410000,Service Revenue,0.0,5965.81,-5965.81,DOC6520,2024-04
TXN000949,2024-03-25,220000,Short-term Debt,0.0,35965.11,-35965.11,DOC9837,2024-03
TXN000950,2024-01-18,320000,Other Equity,0.0,14909.66,-14909.66,DOC5384,2024-01
TXN000951,2024-05-05,500000,Cost of Goods Sold,8370.83,0.0,8370.83,DOC8081,2024-05
TXN000952,2024-05-01,520000,Rent Expense,17778.14,0.0,17778.14,DOC9306,2024-05
TXN000953,2024-06-10,130000,Prepaid Expenses,26009.31,0.0,26009.31,DOC8178,2024-06
TXN000954,2024-06-15,410000,Service Revenue,0.0,2980.83,-2980.83,DOC1146,2024-06
TXN000955,2024-05-31,420000,Interest Income,0.0,30853.39,-30853.39,DOC6628,2024-05
TXN000956,2024-06-23,230000,Long-term Debt,0.0,37717.87,-37717.87,DOC4552,2024-06
TXN000957,2024-07-13,520000,Rent Expense,34851.85,0.0,34851.85,DOC7318,2024-07
TXN000958,2024-12-19,300000,Common Stock,0.0,20656.71,-20656.71,DOC7901,2024-12
TXN000959,2024-04-02,100000,Cash and Cash Equivalents,26671.95,0.0,26671.95,DOC1204,2024-04
TXN000960,2024-09-01,430000,Other Income,0.0,5948.47,-5948.47,DOC5390,2024-09
TXN000961,2024-03-11,500000,Cost of Goods Sold,5802.86,0.0,5802.86,DOC6126,2024-03
TXN000962,2024-04-12,500000,Cost of Goods Sold,21021.66,0.0,21021.66,DOC2776,2024-04
TXN000963,2024-06-19,500000,Cost of Goods Sold,3545.39,0.0,3545.39,DOC2788,2024-06
TXN000964,2024-07-25,120000,Inventory,44292.43,0.0,44292.43,DOC4893,2024-07
TXN000965,2024-04-29,230000,Long-term Debt,0.0,37656.65,-37656.65,DOC8260,2024-04
TXN000966,2024-12-29,430000,Other Income,0.0,16748.06,-16748.06,DOC4816,2024-12
TXN000967,2024-07-24,210000,Accrued Liabilities,0.0,25577.03,-25577.03,DOC1658,2024-07
TXN000968,2024-09-27,110000,Accounts Receivable,23368.86,0.0,23368.86,DOC4764,2024-09
TXN000969,2024-01-30,410000,Service Revenue,0.0,32423.93,-32423.93,DOC7801,2024-01
TXN000970,2024-02-17,520000,Rent Expense,10477.02,0.0,10477.02,DOC4719,2024-02
TXN000971,2024-07-22,200000,Accounts Payable,0.0,9167.99,-9167.99,DOC6991,2024-07
TXN000972,2024-11-30,130000,Prepaid Expenses,3421.58,0.0,3421.58,DOC5780,2024-11
TXN000973,2024-11-17,510000,Salaries and Wages,25717.07,0.0,25717.07,DOC9181,2024-11
TXN000974,2024-01-20,420000,Interest Income,0.0,49859.4,-49859.4,DOC1634,2024-01
TXN000975,2024-08-08,300000,Common Stock,0.0,22374.71,-22374.71,DOC1002,2024-08
TXN000976,2024-11-15,410000,Service Revenue,0.0,30459.61,-30459.61,DOC6626,2024-11
TXN000977,2024-11-26,530000,Utilities Expense,32870.8,0.0,32870.8,DOC7239,2024-11
TXN000978,2024-03-02,310000,Retained Earnings,0.0,42132.04,-42132.04,DOC1670,2024-03
TXN000979,2024-11-12,110000,Accounts Receivable,5273.56,0.0,5273.56,DOC6167,2024-11
TXN000980,2024-05-15,130000,Prepaid Expenses,21360.94,0.0,21360.94,DOC7457,2024-05
TXN000981,2024-11-13,140000,"Property, Plant & Equipment",40169.8,0.0,40169.8,DOC4792,2024-11
TXN000982,2024-07-29,120000,Inventory,31061.64,0.0,31061.64,DOC4612,2024-07
TXN000983,2024-04-01,210000,Accrued Liabilities,0.0,9829.26,-9829.26,DOC9411,2024-04
TXN000984,2024-08-02,200000,Accounts Payable,0.0,30310.05,-30310.05,DOC2812,2024-08
TXN000985,2024-09-01,130000,Prepaid Expenses,31656.33,0.0,31656.33,DOC8081,2024-09
TXN000986,2024-06-18,320000,Other Equity,0.0,20807.06,-20807.06,DOC7410,2024-06
TXN000987,2024-01-08,430000,Other Income,0.0,29466.4,-29466.4,DOC6944,2024-01
TXN000988,2024-08-24,220000,Short-term Debt,0.0,10824.14,-10824.14,DOC2629,2024-08
TXN000989,2024-05-17,320000,Other Equity,0.0,25402.28,-25402.28,DOC4278,2024-05
TXN000990,2024-03-21,430000,Other Income,0.0,29274.94,-29274.94,DOC7539,2024-03
TXN000991,2024-12-11,520000,Rent Expense,22593.74,0.0,22593.74,DOC8485,2024-12
TXN000992,2024-03-02,500000,Cost of Goods Sold,34648.71,0.0,34648.71,DOC5334,2024-03
TXN000993,2024-06-14,120000,Inventory,37436.82,0.0,37436.82,DOC7204,2024-06
TXN000994,2024-06-21,100000,Cash and Cash Equivalents,41313.29,0.0,41313.29,DOC1922,2024-06
TXN000995,2024-10-04,130000,Prepaid Expenses,3250.7,0.0,3250.7,DOC2230,2024-10
TXN000996,2024-10-05,130000,Prepaid Expenses,49166.95,0.0,49166.95,DOC4940,2024-10
TXN000997,2024-07-22,530000,Utilities Expense,7615.34,0.0,7615.34,DOC9960,2024-07
TXN000998,2024-03-03,140000,"Property, Plant & Equipment",13273.82,0.0,13273.82,DOC5500,2024-03
TXN000999,2024-03-19,120000,Inventory,27911.12,0.0,27911.12,DOC4191,2024-03
TXN001000,2024-06-26,410000,Service Revenue,0.0,39210.24,-39210.24,DOC3103,2024-06
